"Código Régimen","Código Departamento","Código Localidad","Padrón","Block/Manzana","EP/SS","Unidad","Área predio","Área edificada","Valor catastral terreno","Valor catastral mejoras","Valor catastral total","Valor para impuestos","Fecha última DJCU","Vigencia última DJCU"
"UH","B","EH",18422,"AK","",10,1010,0,0,0,42420,42194,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AL","",1,1017,0,0,0,42714,42486,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AM","",1,1024,0,0,0,43008,42779,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AM","",2,1023,0,0,0,42966,42737,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AM","",3,1161,0,0,0,48762,48502,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AN","",1,1019,0,0,0,42798,42570,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AN","",2,1008,0,0,0,42336,42110,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AN","",3,1005,0,0,0,42210,41985,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AO","",1,1007,0,0,0,42294,42068,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AO","",2,1008,0,0,0,42336,42110,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AO","",3,1000,0,0,0,42000,41776,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AO","",4,1000,0,0,0,42000,41776,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AO","",5,1001,0,0,0,42042,41818,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AO","",6,1000,0,0,0,42000,41776,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AO","",7,1008,0,0,0,42336,42110,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AP","",1,1000,0,0,0,42000,41776,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AP","",2,1000,0,0,0,42000,41776,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AP","",3,1000,0,0,0,42000,41776,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AP","",4,1000,0,0,0,42000,41776,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AP","",5,1000,0,0,0,42000,41776,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AP","",6,1001,0,0,0,42042,41818,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AP","",7,1009,0,0,0,42378,42152,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AP","",8,1028,0,0,0,43176,42946,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AQ","",1,1007,0,0,0,42294,42068,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AQ","",2,1001,0,0,0,42042,41818,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AQ","",3,1025,0,0,0,43050,42820,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AQ","",4,1017,0,0,0,42714,42486,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AQ","",5,1003,0,0,0,42126,41901,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AQ","",6,1002,0,0,0,42084,41860,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AQ","",7,1011,0,0,0,42462,42236,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AR","",1,1037,0,0,0,43554,43322,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AR","",2,1012,0,0,0,42504,42277,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AR","",3,1009,0,0,0,42378,42152,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AR","",4,1005,0,0,0,42210,41985,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AR","",5,1035,0,0,0,43470,43238,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AR","",6,1024,0,0,0,43008,42779,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AR","",7,1024,0,0,0,43008,42779,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AR","",8,1024,0,0,0,43008,42779,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AR","",9,1058,0,0,0,44436,44199,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AS","",1,2100,0,0,0,88200,87730,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AS","",2,1053,0,0,0,44226,43990,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AS","",3,1029,0,0,0,43218,42988,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AS","",4,1080,0,0,0,45360,45118,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AT","",1,1040,0,0,0,43680,43447,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AT","",2,1047,0,0,0,43974,43739,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AT","",3,1029,0,0,0,43218,42988,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AT","",4,1136,0,0,0,47712,47458,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AU","",1,1234,0,0,0,51828,51552,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AU","",2,1236,0,0,0,51912,51635,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AU","",3,1195,0,0,0,50190,49922,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AU","",4,1228,0,0,0,51576,51301,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AV","",1,1007,0,0,0,42294,42068,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AV","",2,1007,0,0,0,42294,42068,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AV","",3,2014,0,0,0,84588,84137,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AV","",4,1007,0,0,0,42294,42068,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AV","",5,1006,0,0,0,42252,42027,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AV","",6,1005,0,0,0,42210,41985,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AV","",7,1024,0,0,0,43008,42779,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AW","",1,1058,0,0,0,44436,44199,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AW","",2,1058,0,0,0,44436,44199,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AW","",3,1057,0,0,0,44394,44157,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AW","",4,1058,0,0,0,44436,44199,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AW","",5,1058,0,0,0,44436,44199,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AX","",1,1172,0,0,0,49224,48961,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AX","",2,1055,0,0,0,44310,44074,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AX","",3,1053,0,0,0,44226,43990,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AX","",4,1053,0,0,0,44226,43990,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AY","",1,1043,0,0,0,43806,43572,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AY","",2,1019,0,0,0,42798,42570,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AY","",3,1016,0,0,0,42672,42444,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AZ","",1,1003,0,0,0,42126,41901,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AZ","",2,1000,0,0,0,42000,41776,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AZ","",3,1000,0,0,0,42000,41776,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AZ","",4,1000,0,0,0,42000,41776,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AZ","",5,1000,0,0,0,42000,41776,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"AZ","",6,1001,0,0,0,42042,41818,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"B","",1,1018,0,0,0,42756,42528,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"B","",2,1037,0,0,0,43554,43322,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"B","",3,1027,0,0,0,43134,42904,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"B","",4,1017,0,0,0,42714,42486,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"B","",5,1016,0,0,0,42672,42444,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"B","",6,1019,0,0,0,42798,42570,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"B","",7,1022,0,0,0,42924,42695,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BA","",1,1001,0,0,0,42042,41818,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BA","",2,1000,0,0,0,42000,41776,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BA","",3,1000,0,0,0,42000,41776,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BA","",4,1000,0,0,0,42000,42000,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BB","",1,1000,0,0,0,42000,41776,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BB","",2,1000,0,0,0,42000,41776,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BB","",3,1000,0,0,0,42000,41776,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BB","",4,2000,0,0,0,84000,83552,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BB","",5,1000,0,0,0,42000,41776,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BB","",6,1000,0,0,0,42000,41776,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BB","",7,1000,0,0,0,42000,41776,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BC","",1,1013,0,0,0,42546,42319,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BC","",2,1031,0,0,0,43302,43071,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BC","",3,1030,0,0,0,43260,43029,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BC","",4,1030,0,0,0,43260,43029,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BC","",5,1003,0,0,0,42126,41901,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BC","",6,1064,0,0,0,44688,44450,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BD","",1,1090,0,0,0,45780,45536,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BD","",2,1081,0,0,0,45402,45160,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BD","",3,1001,0,0,0,42042,41818,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BD","",4,1039,0,0,0,43638,43405,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BD","",5,1039,0,0,0,43638,43405,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BD","",6,1040,0,0,0,43680,43447,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BD","",7,1002,0,0,0,42084,41860,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BD","",8,1011,0,0,0,42462,42236,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BE","",1,1107,0,0,0,46494,46246,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BE","",2,1005,0,0,0,42210,41985,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BE","",3,1004,0,0,0,42168,41943,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BE","",4,1005,0,0,0,42210,41985,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BE","",5,1002,0,0,0,42084,41860,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BE","",6,1012,0,0,0,42504,42277,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BE","",7,1013,0,0,0,42546,42319,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BE","",8,1036,0,0,0,43512,43280,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BE","",9,1051,0,0,0,44142,43907,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BF","",1,1051,0,0,0,44142,43907,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BF","",2,1003,0,0,0,42126,41901,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BF","",3,1002,0,0,0,42084,41860,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BF","",4,1013,0,0,0,42546,42319,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BF","",5,1011,0,0,0,42462,42236,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BF","",6,1006,0,0,0,42252,42027,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BF","",7,1001,0,0,0,42042,41818,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BG","",1,1020,0,0,0,42840,42612,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BG","",2,1020,0,0,0,42840,42612,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BG","",3,1020,0,0,0,42840,42612,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BG","",4,1019,0,0,0,42798,42570,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BG","",5,1017,0,0,0,42714,42486,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BG","",6,1017,0,0,0,42714,42486,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BG","",7,1038,0,0,0,43596,43363,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BH","",1,1004,0,0,0,42168,41943,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BH","",2,1000,0,0,0,42000,41776,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BH","",3,1000,0,0,0,42000,41776,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BH","",4,1000,0,0,0,42000,41776,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BH","",5,1000,0,0,0,42000,41776,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BI","",1,1012,0,0,0,42504,42277,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BI","",2,1012,0,0,0,42504,42277,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BI","",3,1012,0,0,0,42504,42277,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BI","",4,1012,0,0,0,42504,42277,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BJ","",1,1040,0,0,0,43680,43447,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BJ","",2,1025,0,0,0,43050,42820,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BJ","",3,1012,0,0,0,42504,42277,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BJ","",4,1091,0,0,0,45822,45578,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BK","",1,1207,0,0,0,50694,50424,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BK","",2,1005,0,0,0,42210,41985,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BK","",3,1005,0,0,0,42210,41985,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BK","",4,1000,0,0,0,42000,41776,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BK","",5,1002,0,0,0,42084,41860,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BK","",6,1003,0,0,0,42126,41901,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BK","",7,1010,0,0,0,42420,42194,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BK","",8,1029,0,0,0,43218,42988,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BL","",1,1128,0,0,0,47376,47123,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BL","",2,1090,0,0,0,45780,45536,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BL","",3,1100,0,0,0,46200,45954,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BL","",4,1050,0,0,0,44100,43865,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BM","",1,1087,0,0,0,45654,45411,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BM","",2,1055,0,0,0,44310,44074,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BM","",3,1059,0,0,0,44478,44241,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BM","",4,1021,0,0,0,42882,42653,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BM","",5,1019,0,0,0,42798,42570,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BM","",6,1006,0,0,0,42252,42027,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BM","",7,1008,0,0,0,42336,42110,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BM","",8,1010,0,0,0,42420,42194,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BM","",9,1012,0,0,0,42504,42277,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BN","",1,1066,0,0,0,44772,44533,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BN","",2,1066,0,0,0,44772,44533,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BN","",3,1066,0,0,0,44772,44533,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BN","",4,1066,0,0,0,44772,44533,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BN","",5,1066,0,0,0,44772,44533,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BN","",6,1066,0,0,0,44772,44533,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"BN","",7,1066,0,0,0,44772,44533,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"C","",1,1208,0,0,0,50736,50465,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"C","",2,1172,0,0,0,49224,48961,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"C","",3,1152,0,0,0,48384,48126,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"C","",4,1025,0,0,0,43050,42820,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"C","",5,1022,0,0,0,42924,42695,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"C","",6,1015,0,0,0,42630,42403,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"C","",7,1021,0,0,0,42882,42653,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"D","",1,1002,0,0,0,42084,41860,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"D","",2,1001,0,0,0,42042,41818,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"D","",3,1001,0,0,0,42042,41818,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"D","",4,1001,0,0,0,42042,41818,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"D","",5,1001,0,0,0,42042,41818,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"D","",6,1001,0,0,0,42042,41818,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"D","",7,1002,0,0,0,42084,41860,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"D","",8,1001,0,0,0,42042,41818,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"D","",9,1005,0,0,0,42210,41985,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"D","",10,1003,0,0,0,42126,41901,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"E","",1,1000,0,0,0,42000,41776,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"E","",2,1009,0,0,0,42378,42152,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"E","",3,1005,0,0,0,42210,41985,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"E","",4,1005,0,0,0,42210,41985,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"E","",5,1004,0,0,0,42168,41943,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"E","",6,1051,0,0,0,44142,43907,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"E","",7,1008,0,0,0,42336,42110,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"F","",1,1043,0,0,0,43806,43572,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"F","",2,1060,0,0,0,44520,44283,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"F","",3,1055,0,0,0,44310,44074,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"F","",4,1056,0,0,0,44352,44115,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"F","",5,1055,0,0,0,44310,44074,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"F","",6,1075,0,0,0,45150,44909,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"F","",7,1187,0,0,0,49854,49588,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"G","",1,1050,0,0,0,44100,43865,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"G","",2,2050,0,0,0,86100,85641,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"G","",3,1029,0,0,0,43218,42988,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"G","",4,1041,0,0,0,43722,43489,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"G","",5,1042,0,0,0,43764,43531,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"G","",6,1031,0,0,0,43302,43071,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"G","",7,1095,0,0,0,45990,45745,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"H","",1,1169,0,0,0,49098,48836,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"H","",2,1083,0,0,0,45486,45243,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"H","",3,1108,0,0,0,46536,46288,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"H","",4,1108,0,0,0,46536,46288,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"H","",5,1108,0,0,0,46536,46288,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"H","",6,1110,0,0,0,46620,46371,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"H","",7,1154,0,0,0,48468,48210,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"H","",8,1034,0,0,0,43428,43196,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"H","",9,1008,0,0,0,42336,42110,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"I","",1,1163,0,0,0,48846,48585,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"I","",2,1069,0,0,0,44898,44659,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"I","",3,1026,0,0,0,43092,42862,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"I","",4,1004,0,0,0,42168,41943,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"I","",5,1038,0,0,0,43596,43363,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"I","",6,1076,0,0,0,45192,44951,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"I","",7,1208,0,0,0,50736,50465,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"J","",1,1585,0,0,0,66570,66215,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"J","",2,1339,0,0,0,56238,55938,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"J","",3,2191,0,0,0,92022,91531,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"J","",4,1095,0,0,0,45990,45745,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"J","",5,1142,0,0,0,47964,47708,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"J","",6,1127,0,0,0,47334,47082,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"J","",7,2307,0,0,0,96894,96377,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"J","",8,1185,0,0,0,49770,49505,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"J","",9,1275,0,0,0,53550,53264,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"J","",10,1122,0,0,0,47124,46873,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"J","",11,1126,0,0,0,47292,47040,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"J","",12,1255,0,0,0,52710,52429,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"K","",1,1000,0,0,0,42000,41776,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"K","",2,1000,0,0,0,42000,41776,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"K","",3,1001,0,0,0,42042,41818,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"K","",4,1002,0,0,0,42084,41860,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"K","",5,1065,0,0,0,44730,44491,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"L","",1,1001,0,0,0,42042,41818,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"L","",2,1026,0,0,0,43092,42862,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"L","",3,1000,0,0,0,42000,41776,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"M","",1,1022,0,0,0,42924,42695,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"M","",2,1038,0,0,0,43596,43363,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"M","",3,1021,0,0,0,42882,42653,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"M","",4,1020,0,0,0,42840,42612,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"M","",5,1065,0,0,0,44730,44491,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"N","",1,1039,0,0,0,43638,43405,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"N","",2,1038,0,0,0,43596,43363,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"O","",1,1102,0,0,0,46284,46037,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"O","",2,1049,0,0,0,44058,43823,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"O","",3,1001,0,0,0,42042,41818,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"O","",4,1001,0,0,0,42042,41818,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"O","",5,1000,0,0,0,42000,41776,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"O","",6,1000,0,0,0,42000,41776,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"P","",1,1003,0,0,0,42126,41901,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"P","",2,1000,0,0,0,42000,41776,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"P","",3,1000,0,0,0,42000,41776,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"P","",4,1000,0,0,0,42000,41776,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"P","",5,1000,0,0,0,42000,41776,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"P","",6,1000,0,0,0,42000,41776,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"P","",7,1000,0,0,0,42000,41776,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"P","",8,1000,0,0,0,42000,41776,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"Q","",1,1016,0,0,0,42672,42444,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"Q","",2,1111,0,0,0,46662,46413,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"Q","",3,1232,0,0,0,51744,51468,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"R","",1,1136,0,0,0,47712,47458,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"R","",2,1073,0,0,0,45066,44826,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"R","",3,1044,0,0,0,43848,43614,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"R","",4,1240,0,0,0,52080,51802,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"S","",1,1054,0,0,0,44268,44032,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"S","",2,1063,0,0,0,44646,44408,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"S","",3,1056,0,0,0,44352,44115,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"S","",4,1001,0,0,0,42042,41818,"17/08/2023","17/08/2033"
"UH","B","EH",18422,"S","",5,1000,0,0,0,42000,41776,"17/08/2023","17/08/2033"
